InChIKey,SMILES,uniprot+pfam,ic_value,ic_str,sentence_len,log(ic),BEL-level
FEBMYIVOZQLPLB-UHFFFAOYSA-N,O=C(Cc1ccc(-c2n[nH]c(=O)c3ccccc23)cc1)NC1CCC1,O75116|PF00069,5833.999999999997,5833.999999999997,17,8.671458150427666,6
RKOIBWKDIYVOLD-QBOWUWCZSA-N,CC[C@H](C)CNC(=O)[C@@H](C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C)C(C)C,P00797|PF00026,1.4999999999999998,1.4999999999999998,18,0.4054651081081642,3
XUIJYXWWCHQIJA-UHFFFAOYSA-N,COc1cc(Cc2sc3nc(N)nc(N)c3c2C)cc(OC)c1OC,Q920D2|PF00186,51000.00000000002,51000.00000000002,18,10.839580911706461,6
RTKZIRJGSBHFAV-VLROITNISA-N,C/C1=C\\[C@H](O)C[C@@]2(C)O[C@@H]2CC(C)(C)/C=C/C1=O,P10635|PF00067,100000.0,100000.0,17,11.512925464970227,7
GLVFHGWUKQPBOF-UHFFFAOYSA-N,CCN(CC)CCCOc1ccc2nc3n(c(=O)c2c1)CCCc1ccccc1-3,P81908|PF00135,5093.31,5093.31,7,8.535683192890076,6
HSYOVYMEIHEOMC-UHFFFAOYSA-N,Nc1ncnc2nc(-c3ccc(N4CCOCC4)nc3)c(-c3ccc(F)cc3)c(-c3cccc(Br)c3)c12,Q64640|PF00294,4.999999999999999,4.999999999999999,17,1.6094379124341005,3
DGLUZDYUQQPHSB-HTXNQAPBSA-N,Cc1cccc(-c2ccc3c(c2)C(C)(C)C/C3=N\\O)c1,P06401|PF00104,316.0,316.0,5,5.755742213586912,5
IKFMCZJWBBXODH-MJBXVCDLSA-N,CNC(=O)[C@@H]1CCCCNC(=O)CC[C@H](C(=O)NO)[C@@H](CC(C)C)C(=O)N1,P78536|PF13688,1599.9999999999998,1599.9999999999998,18,7.377758908227872,5
ZYTXTXAMMDTYDQ-DGEXFFLYSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO,P11712|PF00067,49999.99999999999,49999.99999999999,17,10.819778284410283,6
WLTNOSAYEPRSSW-QNQJOHRQSA-N,COc1ccc(/N=C2\\S/C(=C\\c3ccc4ccccc4c3)C(=O)N2Cc2ccc(C(=O)O)cc2)cc1,P17706|PF00102,27000.000000000004,27000.000000000004,18,10.203592144986468,6
HAFMFNSFPWDDBC-VYYCAZPPSA-N,Cc1cn(-c2cc(C(=O)Nc3cccc(Nc4ccc5c(c4)NC(=O)/C5=C\\c4ccc[nH]4)c3)cc(C(F)(F)F)c2)cn1,Q06806|PF07714,5399.999999999999,5399.999999999999,17,8.594154232552366,6
URSVIOSQNCZMFN-UHFFFAOYSA-N,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCc2cc(S(=O)(=O)N3CCN(c4cccc(Cl)c4)CC3)ccc21,Q06124|PF00102,5700.0,5700.0,6,8.648221453822641,6
RVNSQVIUFZVNAU-UHFFFAOYSA-N,O=c1[nH]c(=S)[nH]c(-c2ccccc2)c1Cc1c(O)ccc2ccccc12,Q8IXJ6|PF02146,59000.00000000003,59000.00000000003,17,10.985292722887854,6
HCEFWAAMVPGMAE-AZJMVCBMSA-N,CC1(C)CC[C@]2(C(=O)OCc3ccccc3)CC[C@]3(C)[C@H]([C@@H](O)C[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,P00489|PF00343,6606.9299999999985,6606.9299999999985,17,8.795874377150087,6
SWIJDJBVBQCVKN-XFXZXTDPSA-N,Nc1nc2ccc(/C(=C/c3nn[nH]n3)c3c(F)cccc3F)cn2c1C(=O)c1c(F)cccc1F,P11802|PF00069,1703.0000000000007,1703.0000000000007,18,7.440146680662688,5
XYMCJJPVJGRECP-FKXIABOPSA-N,CC(C)c1ccc(N2CCc3cc(O)ccc3[C@@]2(c2ccc(/C=C/C(=O)O)cc2)C(F)F)cc1,P03372|PF00104,37499.999999999985,37499.999999999985,17,10.532096211958503,6
YDOTUXAWKBPQJW-NSLWYYNWSA-N,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,O08786|PF00001,80000.0,80000.0,7,11.289781913656018,7
GAVWDQIPZVIKEQ-UHFFFAOYSA-N,COC(=O)CC1CC(c2ccc(OC)cc2)=NO1,P14174|PF01187,19700.0,19700.0,18,9.88837391472608,6
VFLHZSJCYSBNHY-UHFFFAOYSA-N,CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N(C)C1c1ccc(C#N)cc1-c1cnn(C)c1,P08246|PF00089,1.1,1.1,18,0.09531017980432492,3
MJDPUEVCRFEQCV-UHFFFAOYSA-N,Nc1nc(Oc2cccc3[nH]c(=O)c(N)nc23)cc(-c2ccc(C(F)(F)F)cc2)n1,O35433|PF00520,2.599999999999999,2.599999999999999,17,0.955511445027436,3
BEEFOSWSKBSHCE-UHFFFAOYSA-N,Nc1n[nH]c2nccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,P35968|PF07714,1.4999999999999998,1.4999999999999998,18,0.4054651081081642,3
IZSJBPYSEIJUIT-UHFFFAOYSA-N,CN(C)C1CCC(c2c[nH]c3c(F)cccc23)C1,P31645|PF00209,3.2999999999999994,3.2999999999999994,18,1.1939224684724343,3
CVGQIJAZGUTYJV-NTKDMRAZSA-N,CN1CCN(C(=O)[C@@H]2C=C3c4cccc5[nH]cc(c45)C[C@H]3N(C(=O)Nc3ccccc3)C2)CC1,P49682|PF00001,83.0,83.0,4,4.4188406077965965,4
PUWNHUKCXUUPPH-UHFFFAOYSA-N,CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1cncc(S(N)(=O)=O)c1,P10275|PF00104,30.0,30.0,4,3.4011973816621555,4
KDNSQBSCUAOXCF-UHFFFAOYSA-N,Fc1ccc(Nc2nc(N3CCN(c4ccccc4)CC3)nc3[nH]ncc23)cc1,P28335|PF00001,415.99999999999983,415.99999999999983,18,6.030685260261262,5
VAECPRPRNRFWCH-PMERELPUSA-N,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(Cc3ccc(F)cc3)cs2)cc1,P08588|PF00001,2999.9999999999995,2999.9999999999995,18,8.006367567650246,6
MOGGKHGBVNAAKJ-UHFFFAOYSA-N,CCCCC(CC)C(=O)Nc1onc(C(C)C)c1-c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1,O95822|PF05292,199.53,199.53,18,5.2959646009644405,5
FTSDXUXHHBRVGQ-UHFFFAOYSA-N,N#CC(C#N)=C1C(=O)N(Cc2ccccc2)c2ccc(S(=O)(=O)N3CCCCC3)cc21,P29466|PF00656,4100.0,4100.0,6,8.318742252692399,6
KYDXLYCZFCDKCN-UHFFFAOYSA-N,CCCN1CCC2(CC1)Oc1ccccc1C1CC(c3ccc(F)cc3)=NN12,P41595|PF00001,1.7999999999999996,1.7999999999999996,18,0.5877866649021188,3
ZHCQNRCNFJUPCQ-UHFFFAOYSA-N,Cc1ccc(C)c(S(=O)(=O)c2nnn3c2nc(NCCC(C)C)c2sccc23)c1,P50406|PF00001,859.9999999999997,859.9999999999997,17,6.756932389247552,5
INTAOHFMXGDEFB-WBVHZDCISA-N,O=C(Nc1cc2[nH]nc(OCC(F)F)c2cn1)N[C@H]1CN(CCO)C[C@@H]1c1ccccc1,P28482|PF00069,4.2,4.2,3,1.4350845252893227,3
OUYRCRDEKNDXJI-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)cc1,P00918|PF00194,11.999999999999998,11.999999999999998,18,2.4849066497880004,4
TYPPIJPVDZFTQR-UHFFFAOYSA-N,COc1ccc(N2CCN(S(=O)(=O)c3ccc(C(=O)NC4CCCC4)cc3)CC2)cc1,P00748|PF00089,49999.99999999999,49999.99999999999,17,10.819778284410283,6
NHXMXVUJQKBQMO-ZOJXTTQQSA-N,CCC1CCC(c2ccc(F)c(CN[C@@H](CO)C(C)C)n2)CC1,Q8NET8|PF00520,770.0,770.0,5,6.646390514847728,5
DEGFUTRLIMZBDX-UHFFFAOYSA-N,CC(C)CN1C(=O)CSC1c1cccnc1-c1ccc(Br)cc1,Q00975|PF00520,700.0000000000001,700.0000000000001,17,6.551080335043405,5
JJUSHZRNQHCAFP-KRWDZBQOSA-N,O=C(Nc1cc2[nH]nc(OCC(F)F)c2cn1)N[C@@H](c1ccccc1)C1(O)CCC1,P28482|PF00069,2.0,2.0,3,0.6931471805599453,3
RHXXTQNEUIVXBU-UHFFFAOYSA-N,O=C(Cc1ccc(F)cc1)Nc1cc(C(=O)c2cn(C3COC3)c3ccncc23)ccn1,P04629|PF07714,227.0,227.0,5,5.424950017481403,5
LQAPVRIUQJMQLD-LTGZKZEYSA-N,Nc1ccc(SSCCNC(=O)/C(Cc2cccc(Br)c2)=N/O)cc1,P9WJN1|PF02585,185000.0,185000.0,18,12.128111104060464,7
LHGBMCHXJSBVDX-UHFFFAOYSA-N,O=C(Nc1ccc(Oc2c(Br)cnc3[nH]cnc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,P30530|PF07714,2000.0,2000.0,6,7.600902459542082,5
IAMRKUYIYATLPD-MAUKXSAKSA-N,CC[C@@H](CO)Nc1cc(-n2ncc3cc(C#N)cnc32)ncc1C(=O)NC[C@@H](F)C(C)(C)O,Q9NWZ3|PF07714,4.4,4.4,18,1.4816045409242156,3
RRISCGLVYBLGLP-SANMLTNESA-N,CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc(Br)cs1,P81908|PF00135,749.9999999999999,749.9999999999999,17,6.620073206530356,5
CWRKHPCKDQGTTI-UHFFFAOYSA-N,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCC(CCC(=O)O)CC4)ccc3OCC)nc12,O76074|PF00233,6606934480075.961,6606934480075.961,17,29.51914089218367,13
MXQRIZAKRVYJHN-RUYXUALKSA-N,NC(=O)c1ccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)cc1,P41145|PF00001,10728.999999999998,10728.999999999998,18,9.280705634636746,6
CVVSJBKXLVKCAB-HDJSIYSDSA-N,CC(C)CCNc1cc(N[C@H]2CC[C@H](N)CC2)nc2ccnn12,P49137|PF00069,11999.999999999998,11999.999999999998,18,9.392661928770137,6
JHNUAHPNYBPKRQ-UHFFFAOYSA-N,Clc1ccc(Nc2ncnc3c2oc2cc(-c4ccc5c(c4)OCO5)cnc23)cc1Cl,Q63470|PF00069,10000.0,10000.0,7,9.210340371976184,6
NWRDDAWJDQVGFS-UHFFFAOYSA-N,Cc1nc(C)c(-c2csc(Nc3ccccc3)n2)s1,Q9HBA0|PF00520,31.00000000000001,31.00000000000001,18,3.4339872044851467,4
RBMLXEFQJQPSGL-IYSWYEEDSA-N,Nc1ccn([C@H]2C[C@@H](O)CO2)c(=O)n1,P04183|PF00265,200.0,200.0,18,5.298317366548036,5
KIWODJBCHRADND-UHFFFAOYSA-N,O=C1NC(=O)C(c2cn(CCCn3ccnc3)c3ccccc23)=C1Nc1ccccc1,P29597|PF07714,2310.0000000000005,2310.0000000000005,18,7.745002803515838,5
XLMNCLSIGDJNBQ-UHFFFAOYSA-N,COc1ccccc1-n1c(-c2ccc(C(=O)O)cc2)cn2c3c(=O)[nH]c(=O)n(C)c3nc12,P54760|PF07714,20000.0,20000.0,7,9.903487552536127,6
UFGBGFMPBMEVMI-UHFFFAOYSA-N,Cc1cc(=O)oc2cc(OS(N)(=O)=O)ccc12,P08842|PF00884,11999.999999999998,11999.999999999998,18,9.392661928770137,6
CGIGDMFJXJATDK-UHFFFAOYSA-N,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,P35354|PF03098,960.0,960.0,5,6.866933284461883,5
LONCVVCONRXSBM-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2sccc2S(=O)(=O)Nc2onc(C)c2Cl)cc1,P25101|PF00001,15.0,15.0,4,2.7080502011022096,4
XYHWHDGNYCZFTQ-UHFFFAOYSA-N,CNc1nc(C(F)(F)c2ccccc2)nc2c1CCNCC2,P41595|PF00001,110.0,110.0,5,4.700480365792417,4
LIPNXDIBECKOMJ-UHFFFAOYSA-N,O=C(c1ccc(-c2ccc(Cl)cc2)o1)N(Cc1ccccn1)c1ccc(N2CCNCC2)cc1,P49137|PF00069,110.0,110.0,5,4.700480365792417,4
KUIYHMJCKWAKMA-UHFFFAOYSA-N,CCCCCCCC(=O)c1ccc(OS(N)(=O)=O)cc1,P08842|PF00884,5600.000000000001,5600.000000000001,17,8.630521876723241,6
NGPYAKUTLOLROR-CVDCTZTESA-N,CNC(=O)[C@H](Cc1ccc(OC)cc1)NC(=O)[C@]1(CC(=O)NO)CCc2ccccc21,P03956|PF00413,17500.0,17500.0,7,9.769956159911604,6
YWHKQQSHVPCBRN-LQFQNGICSA-N,COc1ccc(S(=O)(=O)N(Cc2cn(CCOCCOCCOCCn3cc(CN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c4ccc(OC)cc4)nn3)nn2)[C@@H](C(=O)NO)C(C)C)cc1,P22894|PF00413,100000.0,100000.0,17,11.512925464970227,7
GDODELDMHFKBJS-UHFFFAOYSA-N,Cn1c(-n2nccn2)nc2c(N)nc(NCCc3ccc(O)cc3)nc21,P29274|PF00001,9769.999999999998,9769.999999999998,17,9.187071745036828,6
VFUWYNPQDXMVOJ-UHFFFAOYSA-N,CCOc1cc(CN2CCC3(CC2)CC(=O)N(c2ccc(C(=O)O)cc2)C3)cc(OCC)c1-c1ccc(F)cc1.O=C(O)C(F)(F)F,P11712|PF00067,49999.99999999999,49999.99999999999,17,10.819778284410283,6
SUOCLMQEGPMEFT-HNNXBMFYSA-N,C[C@H]1CCCN1c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)OCO4)CC2)nn1,P08173|PF00001,2570.4,2570.4,18,7.851816807801647,5
YBQSXVIUCDNVNV-UHFFFAOYSA-N,CN1CCSC1=N.I,O95050|PF01234,2200.0,2200.0,6,7.696212639346408,5
NTDQQZYCCIDJRK-UHFFFAOYSA-N,CCCCCCCCc1ccc(O)cc1,P23975|PF00209,61646.99999999999,61646.99999999999,17,11.02917984560798,7
GICWBZDVCDJHRK-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(-c2nc(NCc3csc4ccccc34)cc(C(F)(F)F)n2)cc1,P35354|PF03098,10000.0,10000.0,7,9.210340371976184,6
KSAKMNJFOKNIAA-UHFFFAOYSA-N,CC(=O)N1CCN(c2cccc(-c3cc(-c4ccnn4CC(F)(F)F)c4c(N)ncnn34)c2)C(=O)C1(C)C,P33261|PF00067,20000.0,20000.0,7,9.903487552536127,6
KOXDGLPAYRVTPT-UHFFFAOYSA-N,COc1cc(C(=S)NC(C)(C)C)ccc1O,P51452|PF00782,100000.0,100000.0,17,11.512925464970227,7
GZPFDUJSISQEDW-UHFFFAOYSA-N,Cc1cc2ccc(F)cc2nc1N(Cc1ccc(OC(F)(F)F)cc1)S(=O)(=O)c1ccc(C(=O)O)cc1,Q7Z2W7|PF00520,70.00000000000003,70.00000000000003,17,4.248495242049359,4
NJKWZSYIJYLNDO-UHFFFAOYSA-N,COc1cc(-c2cncnc2)cc(C=O)c1O,O75460|PF00069,38.99999999999999,38.99999999999999,17,3.6635616461296463,4
KKVJEPPHGWHDKW-UHFFFAOYSA-N,COc1ccc(N2Cc3cccc(C(=O)N4CCN(C(=O)c5ccco5)CC4)c3C2=O)cc1,Q07820|PF00452,3096.22,3096.22,7,8.03793729161654,6
HJXFZYAQOJRGRY-UHFFFAOYSA-N,COc1cc(N(CC2CC2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)cc(C(F)(F)F)c1,P22455|PF07714,7943.28,7943.28,7,8.980081567176374,6
KUDDIXBNWHQPDJ-UHFFFAOYSA-N,CC#CCOc1ccc(S(=O)(=O)N2Cc3ccccc3N(C(=O)c3cnccn3)CC2C(=O)NO)cc1,P03956|PF00413,356.00000000000006,356.00000000000006,18,5.87493073085203,5
RWBWGPHVYFTJKR-XEQBAVFLSA-N,C[C@H](N[C@@H]1CC[C@H](n2cc(C(N)=O)c(Nc3ccc(S(=O)(=O)C(F)(F)F)cc3)n2)[C@@H](C#N)C1)C1CC1,P23458|PF07714,0.7999999999999999,0.7999999999999999,18,-0.22314355131420985,3
REFJWTPEDVJJIY-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,P07943|PF00248,1000.0,1000.0,6,6.907755278982138,5
PMSYYJDPQTWTTO-UHFFFAOYSA-N,O=C1NC(=O)C(O)(CC(=O)c2ccc(-c3cccc([N+](=O)[O-])c3)cc2)C(=O)N1,P14780|PF00413,27500.0,27500.0,18,10.221941283654663,6
NKCMINBLFYGDJZ-MRXNPFEDSA-N,CC(C)[C@H](C(=O)O)N(Cc1cccnc1)S(=O)(=O)c1ccc(F)cc1,P22894|PF00413,71000.0,71000.0,7,11.170435156023453,7
HIODZLFURPDYIG-UHFFFAOYSA-N,CCN(C(=O)CO)C1CN(/C(=N\\C#N)Nc2ccc(Cl)c(Cl)c2)N=C1c1ccc(Cl)cc1,P25116|PF00001,49.99999999999999,49.99999999999999,17,3.912023005428147,4
QQVBTKNDMODWRS-INIZCTEOSA-N,CC[C@H](C)n1cc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)c(=O)c(-c2cccc(C(F)F)c2)c1C,P08246|PF00089,11.999999999999998,11.999999999999998,18,2.4849066497880004,4
ITBQIBAPDGJXGN-UHFFFAOYSA-N,COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3ccc(Br)cc3)cc1)CC2,P08183|PF00664,2399.9999999999995,2399.9999999999995,18,7.783224016336037,5
MSETXXOGBLQWSO-UHFFFAOYSA-N,CCCCCCCCCCCCCCN(C)c1ccc(C(=O)Nc2cnc3ccccc3c2)cc1,Q8NER1|PF00520,30000.0,30000.0,18,10.308952660644293,6
SMHSUEHWZGQAFK-CQDKDKBSSA-N,C[C@H](NC(=O)CCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)c1ccc(F)cc1,Q04609|PF04389,5.239999999999998,5.239999999999998,17,1.6563214983329504,3
FBFCEASGGVTKEY-UHFFFAOYSA-N,CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)cn2)CC1,P50750|PF00069,37.0,37.0,4,3.6109179126442235,4
VTKBQOHBYWWZNL-UHFFFAOYSA-N,COc1cc2c(Nc3ccc(Br)cc3C)ncnc2cc1OCC1CN(C)CCO1,P54760|PF07714,49.99999999999999,49.99999999999999,17,3.912023005428147,4
STECJAGHUSJQJN-FWXGHANASA-N,CN1[C@H]2C[C@H](OC(=O)[C@H](CO)c3ccccc3)C[C@@H]1[C@H]1O[C@@H]21,O95342|PF00664,1000000.0,1000000.0,17,13.815510557964275,7
VTIHFWXCHVQGKY-HMZVSMPESA-N,CC1(N[C@H]2CCC(n3cc(C(N)=O)c(Nc4ccccc4)n3)[C@@H](C#N)C2)COC1,P23458|PF07714,4.0,4.0,3,1.3862943611198906,3
DLUGKDOSIIJDOJ-UHFFFAOYSA-N,NC(=O)c1ccc(N2CCC(NC(=O)c3ccc(F)c(F)c3)C2)c2cncnc12,P23443|PF00069,380.0,380.0,5,5.940171252720432,5
SUYXUDHQNHYYJQ-UHFFFAOYSA-N,C=CCCCNc1c2c(nc3ccc(OC)cc13)CCCC2,P22303|PF00135,4.999999999999999,4.999999999999999,17,1.6094379124341005,3
CVPGDWLGSKSTNB-UHFFFAOYSA-N,O=C(O)c1cc2ccccc2n1Cc1cccc(Cl)c1,P41597|PF00001,1130.0,1130.0,6,7.029972911706388,5
GCAVMNHOWDAVHA-UHFFFAOYSA-N,CC(C)(C(=O)OC(=O)C(C)(C)C(NC(=O)c1ccc(C#N)cc1)c1ccccc1Cl)C(NC(=O)c1ccc(C#N)cc1)c1ccccc1Cl,P08311|PF00089,140.00000000000006,140.00000000000006,18,4.941642422609305,4
MOOOTQIPOKGGAJ-AWEZNQCLSA-N,Cc1cc(C(=O)N[C@@H](CC(=O)O)c2ccccc2C)cc(Cl)n1,P10619|PF00450,10000.0,10000.0,7,9.210340371976184,6
FQNJMOGJZPLYSU-MUUNZHRXSA-N,CCCCCN(CCCCC)C(=O)[C@@H](Cc1c[nH]c2ccccc12)NC(=O)c1cc2cc(F)ccc2[nH]1,Q63931|PF00001,155.00000000000003,155.00000000000003,18,5.043425116919247,5
MXNUFOBACKPRRN-UHFFFAOYSA-N,Cc1cc(OCC(C)(C)C(=O)O)ncc1-c1ccc(-c2ncc(CC3CC3)[nH]2)cc1,O75907|PF03062,1.1999999999999995,1.1999999999999995,18,0.18232155679395426,3
MENPTCWEPFMOHL-UHFFFAOYSA-N,C=CC(=O)Oc1ccccc1Nc1nc(Nc2cccc(N3CCN(C(C)=O)CC3)c2)ncc1Cl,O43318|PF07714,1.6999999999999995,1.6999999999999995,18,0.5306282510621702,3
BSFVNTMWZAAILN-UHFFFAOYSA-N,COc1ccccc1C(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,P00533|PF07714,100000.0,100000.0,17,11.512925464970227,7
HKSZLNNOFSGOKW-FYTWVXJKSA-N,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,Q96GD4|PF00069,1.7999999999999996,1.7999999999999996,18,0.5877866649021188,3
YRAMSNKAQXFABP-UHFFFAOYSA-N,O=C(c1ccc(F)cc1)n1ccc2ccccc21,Q9QXD6|PF00316,129430.0,129430.0,18,11.770895473436484,7
YEUNJNZHCPBPNN-UHFFFAOYSA-N,CN1CCN(c2ccn3c(-c4ccc(C(=O)O)c(OCc5ccccc5C(F)(F)F)c4)cnc3c2)CC1,P51955|PF00069,10030.0,10030.0,7,9.21333588095598,6
RHIHAWHWTPVHHB-UHFFFAOYSA-N,CCCSc1nnc(CCCc2ccccc2)n1Cc1ccc(NC(=O)c2ccccc2C(=O)O)cc1,P34976|PF00001,319.99999999999994,319.99999999999994,18,5.768320995793773,5
JXXNQEGNWBPSSV-HNNXBMFYSA-N,Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(C[C@@H]1CCCN1S(=O)(=O)C1CC1)C2,P08684|PF00067,2999.9999999999995,2999.9999999999995,18,8.006367567650246,6
QXCNZYXAYYZRIY-UHFFFAOYSA-N,Nc1c(-c2nc3cc(N4CCOCC4)ccc3[nH]2)c(O)nc2ccncc12,P17948|PF07714,37.0,37.0,4,3.6109179126442235,4
UIEIQYJPDBHYOT-UHFFFAOYSA-N,Cc1cc(-c2ccc(Oc3ccc(S(=O)(=O)Nc4nccs4)cc3C#N)cc2)n(CCO)n1,Q15858|PF00520,1900.2,1900.2,6,7.549714422772649,5
QBRNDNOCFGCFKM-UHFFFAOYSA-N,Cn1cc(C(=O)c2cncc(NC(=O)Cc3cc(F)cc(F)c3F)c2)c2cncnc21,P04629|PF07714,3100.0000000000005,3100.0000000000005,18,8.039157390473237,6
AZHSOFPRXQUGTL-UHFFFAOYSA-N,Cc1c(C(C)OC(=O)Nc2ccccc2)sc2nncn12,P41594|PF01094,125.89,125.89,6,4.835408509778168,4
DHNKBAKGYDFYFP-MRXNPFEDSA-N,C[C@@H](N)C(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,O60674|PF07714,1.6999999999999995,1.6999999999999995,18,0.5306282510621702,3
IFFRDFVDIMGZEB-UHFFFAOYSA-N,NCc1ccc(C(=O)c2ccc3c(-c4ccc(OCC(=O)O)cc4)nocc2-3)cc1,P18031|PF00102,2160.0,2160.0,6,7.67786350067821,5
RCUWGJKHPUZBGU-UHFFFAOYSA-N,COc1ccc(Cl)cc1Nc1nc2c(s1)CCCCc1nc(N)sc1-2,P13569|PF00664,9199.999999999998,9199.999999999998,17,9.126958763037134,6
BKKRKDDJCRFGHJ-UHFFFAOYSA-N,CN(C)Cc1ccc(CSCc2ccc(CSCc3ccc(CN(C)C)o3)cc2)o1,Q9ERZ4|PF00001,550.0,550.0,5,6.309918278226516,5
OQJQSVZAPSMNLA-MISYRCLQSA-N,C[C@@H]1CN(c2ccccc2)CCN1C(=O)[C@@H]1CCCC[C@H]1C(=O)NC1(C#N)CC1,P07711|PF00112,10000.0,10000.0,7,9.210340371976184,6
JYGFTBXVXVMTGB-UHFFFAOYSA-N,O=C1Cc2ccccc2N1,P23946|PF00089,1000000.0,1000000.0,17,13.815510557964275,7
WKXYWPGXIYWMSC-RDPSFJRHSA-N,CC(C)[C@H](NC(=O)Cc1ccccc1)C(=O)N[C@@H](CC(=O)O)C(=O)CSCc1ccccc1,Q14790|PF00656,22500.0,22500.0,18,10.021270588192511,6
GKBWGMHGJMOLAZ-UHFFFAOYSA-N,CN(C)c1ccc(-c2nc3ncnc(N)c3cc2-c2ccccc2)cc1,P55263|PF00294,350.00000000000006,350.00000000000006,18,5.85793315448346,5
SEZZPLMFRCCWJD-UHFFFAOYSA-N,CNCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc([N+](=O)[O-])c1,O14965|PF00069,1000.0,1000.0,6,6.907755278982138,5
OAMSLKFEKYILAD-UHFFFAOYSA-N,CC(=O)Nc1ccc2c3c(n(CCCN)c(=O)c2c1)-c1ccccc1C3=O,Q9NUW8|PF06087,17999.999999999996,17999.999999999996,18,9.798127036878304,6
HLTRFCVVQYHUFQ-UHFFFAOYSA-N,CC1(N)CCN(c2cccnc2NC(=O)c2nc(-c3nc(C#N)ccc3F)cnc2N)CC1,Q04759|PF00069,3.899999999999999,3.899999999999999,17,1.3609765531356004,3
YASAKCUCGLMORW-UHFFFAOYSA-N,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,O70127|PF00664,40000.0,40000.0,7,10.596634733096073,6
SAQZCMSCRMAPLW-QGZVFWFLSA-N,COc1ccc(S(=O)(=O)N(Cc2ccc(Br)nc2)[C@@H](C(=O)O)C(C)C)cc1,P14780|PF00413,6929.999999999997,6929.999999999997,17,8.84361509218395,6
SFHUMPQJFLDISM-UHFFFAOYSA-N,COc1ccc2c(c1)c(CCNC(=O)NCCCO[N+](=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,P35354|PF03098,10000.0,10000.0,7,9.210340371976184,6
FQPNWTQWSMOJRB-UHFFFAOYSA-N,Oc1ccc(CN(Cc2ccc(O)c(O)c2)c2ccc3c(c2)OCO3)cc1O,P08069|PF07714,169.99999999999997,169.99999999999997,18,5.135798437050261,5
DGFDDBSHXCJUNO-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4F)cn3)c2)cn1,P53779|PF00069,312.99999999999994,312.99999999999994,18,5.746203190540153,5
XLJHMPLBBIWHFJ-UHFFFAOYSA-N,CCCCCCCC(N)Cc1ccc(OC)c(OCCc2ccccc2)c1,Q99720|PF04622,420.0,420.0,5,6.040254711277415,5
GINKVFDHXDQKPU-UHFFFAOYSA-N,CCC(CC)CC1(O)CCN(C(=O)Nc2cc(F)cc(C(F)(F)F)c2)CC1,P47752|PF00001,71.99999999999997,71.99999999999997,17,4.276666119016055,4
